;name;address;e-mail;site;telephone;e_mail
1030;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1031;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1032;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1033;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1034;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1035;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1036;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1037;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1038;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1039;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1040;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1041;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1042;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1043;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1044;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1045;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1046;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1047;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1048;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1049;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1050;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1051;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1052;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1053;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1054;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1055;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1056;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1057;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1058;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1059;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1060;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1061;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1062;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1063;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1064;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1065;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1066;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1067;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1068;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1069;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1070;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1071;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1072;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1073;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1074;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1075;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1076;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1077;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1078;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1079;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1080;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1081;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1082;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1083;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1084;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1085;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1086;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1087;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1088;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1089;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1090;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1091;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1092;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1093;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1094;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1095;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1096;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1097;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1098;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1099;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1100;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1101;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1102;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1103;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1104;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1105;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1106;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1107;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1108;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1109;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1110;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1111;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1112;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1113;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1114;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1115;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1116;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1117;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1118;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1119;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1120;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1121;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1122;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1123;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1124;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1125;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1126;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1127;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1128;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1129;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1130;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1131;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1132;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1133;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1134;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1135;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1136;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1137;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1138;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1139;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1140;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1141;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1142;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1143;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1144;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1145;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1146;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1147;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1148;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1149;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1150;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1151;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1152;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1153;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1154;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1155;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1156;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1157;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1158;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1159;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1160;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1161;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1162;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1163;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1164;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1165;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1166;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1167;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1168;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1169;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1170;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1171;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1172;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1173;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1174;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1175;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1176;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1177;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1178;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1179;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1180;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1181;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1182;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1183;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1184;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1185;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1186;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1187;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1188;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1189;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1190;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1191;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1192;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1193;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1194;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1195;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1196;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1197;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1198;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1199;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1200;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1201;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1202;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1203;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1204;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1205;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1206;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1207;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
